area,item,element,year,unit,value
Namibia,Sheep,Export Quantity,2003,Head,647090
Namibia,Sheep,Export Quantity,2004,Head,578536
Namibia,Sheep,Export Quantity,2005,Head,495335
Namibia,Sheep,Export Quantity,2006,Head,419784
Namibia,Sheep,Export Quantity,2007,Head,349325
Namibia,Sheep,Export Quantity,2008,Head,127618
Namibia,Sheep,Export Quantity,2009,Head,150000
Namibia,Sheep,Export Quantity,2010,Head,150000
Namibia,Sheep,Export Quantity,2011,Head,100000
Namibia,Sheep,Export Quantity,2013,Head,277654
Netherlands,Cattle,Export Quantity,1961,Head,142100
Netherlands,Cattle,Export Quantity,1972,Head,115828
Netherlands,Cattle,Export Quantity,1974,Head,134052
Netherlands,Cattle,Export Quantity,1975,Head,246126
Netherlands,Cattle,Export Quantity,1976,Head,241605
Netherlands,Cattle,Export Quantity,1977,Head,210841
Netherlands,Cattle,Export Quantity,1978,Head,205716
Netherlands,Cattle,Export Quantity,1979,Head,218624
Netherlands,Cattle,Export Quantity,1980,Head,284566
Netherlands,Cattle,Export Quantity,1981,Head,303586
Netherlands,Cattle,Export Quantity,1982,Head,312224
Netherlands,Cattle,Export Quantity,1983,Head,313101
Netherlands,Cattle,Export Quantity,1984,Head,395346
Netherlands,Cattle,Export Quantity,1985,Head,380428
Netherlands,Cattle,Export Quantity,1986,Head,402821
Netherlands,Cattle,Export Quantity,1987,Head,360081
Netherlands,Cattle,Export Quantity,1988,Head,253847
Netherlands,Cattle,Export Quantity,1989,Head,192660
Netherlands,Cattle,Export Quantity,1990,Head,143354
Netherlands,Cattle,Export Quantity,1991,Head,132454
Netherlands,Cattle,Export Quantity,1992,Head,170876
Netherlands,Cattle,Export Quantity,1993,Head,138990
Netherlands,Cattle,Export Quantity,1994,Head,151567
Netherlands,Cattle,Export Quantity,2003,Head,105348
Netherlands,Cattle,Export Quantity,2004,Head,137019
Netherlands,Cattle,Export Quantity,2005,Head,204123
Netherlands,Cattle,Export Quantity,2006,Head,146332
Netherlands,Cattle,Export Quantity,2007,Head,149326
Netherlands,Cattle,Export Quantity,2008,Head,134988
Netherlands,Cattle,Export Quantity,2009,Head,238993
Netherlands,Cattle,Export Quantity,2010,Head,249716
Netherlands,Cattle,Export Quantity,2011,Head,375133
Netherlands,Cattle,Export Quantity,2012,Head,247096
Netherlands,Cattle,Export Quantity,2013,Head,243196
Netherlands,Cattle,Export Value,1980,1000 US$,106921
Netherlands,Cattle,Export Value,1986,1000 US$,103006
Netherlands,Cattle,Export Value,1987,1000 US$,112693
Netherlands,Cattle,Export Value,1992,1000 US$,112499
Netherlands,Cattle,Export Value,1993,1000 US$,107659
Netherlands,Cattle,Export Value,1994,1000 US$,119193
Netherlands,Cattle,Export Value,2005,1000 US$,126603
Netherlands,Cattle,Export Value,2006,1000 US$,122330
Netherlands,Cattle,Export Value,2007,1000 US$,126153
Netherlands,Cattle,Export Value,2009,1000 US$,176771
Netherlands,Cattle,Export Value,2010,1000 US$,212913
Netherlands,Cattle,Export Value,2011,1000 US$,262842
Netherlands,Cattle,Export Value,2012,1000 US$,203983
Netherlands,Cattle,Export Value,2013,1000 US$,265584
Netherlands,Chickens,Export Quantity,1982,1000 Head,100231
Netherlands,Chickens,Export Quantity,1983,1000 Head,128372
Netherlands,Chickens,Export Quantity,1984,1000 Head,117113
Netherlands,Chickens,Export Quantity,1986,1000 Head,112233
Netherlands,Chickens,Export Quantity,1987,1000 Head,122429
Netherlands,Chickens,Export Quantity,1991,1000 Head,113400
Netherlands,Chickens,Export Quantity,1992,1000 Head,130287
Netherlands,Chickens,Export Quantity,1993,1000 Head,119580
Netherlands,Chickens,Export Quantity,1994,1000 Head,122191
Netherlands,Chickens,Export Quantity,1995,1000 Head,110447
Netherlands,Chickens,Export Quantity,1996,1000 Head,109401
Netherlands,Chickens,Export Quantity,1997,1000 Head,112674
Netherlands,Chickens,Export Quantity,1998,1000 Head,105518
Netherlands,Chickens,Export Quantity,1999,1000 Head,121618
Netherlands,Chickens,Export Quantity,2000,1000 Head,118524
Netherlands,Chickens,Export Quantity,2001,1000 Head,177622
Netherlands,Chickens,Export Quantity,2002,1000 Head,160447
Netherlands,Chickens,Export Quantity,2004,1000 Head,163313
Netherlands,Chickens,Export Quantity,2005,1000 Head,188435
Netherlands,Chickens,Export Quantity,2006,1000 Head,215735
Netherlands,Chickens,Export Quantity,2007,1000 Head,185234
Netherlands,Chickens,Export Quantity,2008,1000 Head,204479
Netherlands,Chickens,Export Quantity,2009,1000 Head,241212
Netherlands,Chickens,Export Quantity,2010,1000 Head,316390
Netherlands,Chickens,Export Quantity,2011,1000 Head,335475
Netherlands,Chickens,Export Quantity,2012,1000 Head,297854
Netherlands,Chickens,Export Quantity,2013,1000 Head,330181
Netherlands,Chickens,Export Value,1986,1000 US$,101663
Netherlands,Chickens,Export Value,1987,1000 US$,116709
Netherlands,Chickens,Export Value,1990,1000 US$,106124
Netherlands,Chickens,Export Value,1991,1000 US$,107876
Netherlands,Chickens,Export Value,1992,1000 US$,125172
Netherlands,Chickens,Export Value,1993,1000 US$,116893
Netherlands,Chickens,Export Value,1994,1000 US$,113684
Netherlands,Chickens,Export Value,1995,1000 US$,128276
Netherlands,Chickens,Export Value,1996,1000 US$,125991
Netherlands,Chickens,Export Value,1997,1000 US$,120785
Netherlands,Chickens,Export Value,1998,1000 US$,108161
Netherlands,Chickens,Export Value,1999,1000 US$,102442
Netherlands,Chickens,Export Value,2001,1000 US$,111346
Netherlands,Chickens,Export Value,2002,1000 US$,103282
Netherlands,Chickens,Export Value,2004,1000 US$,134746
Netherlands,Chickens,Export Value,2005,1000 US$,136795
Netherlands,Chickens,Export Value,2006,1000 US$,217468
Netherlands,Chickens,Export Value,2007,1000 US$,265206
Netherlands,Chickens,Export Value,2008,1000 US$,315408
Netherlands,Chickens,Export Value,2009,1000 US$,386047
Netherlands,Chickens,Export Value,2010,1000 US$,382768
Netherlands,Chickens,Export Value,2011,1000 US$,428414
Netherlands,Chickens,Export Value,2012,1000 US$,382439
Netherlands,Chickens,Export Value,2013,1000 US$,401566
Netherlands,Pigs,Export Quantity,1964,Head,288000
Netherlands,Pigs,Export Quantity,1965,Head,193700
Netherlands,Pigs,Export Quantity,1967,Head,112814
Netherlands,Pigs,Export Quantity,1968,Head,244392
Netherlands,Pigs,Export Quantity,1969,Head,368731
Netherlands,Pigs,Export Quantity,1970,Head,361842
Netherlands,Pigs,Export Quantity,1971,Head,454589
Netherlands,Pigs,Export Quantity,1972,Head,824203
Netherlands,Pigs,Export Quantity,1973,Head,846780
Netherlands,Pigs,Export Quantity,1974,Head,995195
Netherlands,Pigs,Export Quantity,1975,Head,1076806
Netherlands,Pigs,Export Quantity,1976,Head,979953
Netherlands,Pigs,Export Quantity,1977,Head,1271676
Netherlands,Pigs,Export Quantity,1978,Head,1654690
Netherlands,Pigs,Export Quantity,1979,Head,2270358
Netherlands,Pigs,Export Quantity,1980,Head,2745816
Netherlands,Pigs,Export Quantity,1981,Head,2593589
Netherlands,Pigs,Export Quantity,1982,Head,2552304
Netherlands,Pigs,Export Quantity,1983,Head,2551166
Netherlands,Pigs,Export Quantity,1984,Head,2623566
Netherlands,Pigs,Export Quantity,1985,Head,3014426
Netherlands,Pigs,Export Quantity,1986,Head,3538255
Netherlands,Pigs,Export Quantity,1987,Head,3994432
Netherlands,Pigs,Export Quantity,1988,Head,4181405
Netherlands,Pigs,Export Quantity,1989,Head,4195987
Netherlands,Pigs,Export Quantity,1990,Head,4439128
Netherlands,Pigs,Export Quantity,1991,Head,3726138
Netherlands,Pigs,Export Quantity,1992,Head,5361090
Netherlands,Pigs,Export Quantity,1993,Head,4427861
Netherlands,Pigs,Export Quantity,1994,Head,5402825
Netherlands,Pigs,Export Quantity,1995,Head,4936099
Netherlands,Pigs,Export Quantity,1996,Head,5762748
Netherlands,Pigs,Export Quantity,1997,Head,1583812
Netherlands,Pigs,Export Quantity,1998,Head,1502570
Netherlands,Pigs,Export Quantity,1999,Head,3436246
Netherlands,Pigs,Export Quantity,2000,Head,2863424
Netherlands,Pigs,Export Quantity,2001,Head,3052002
Netherlands,Pigs,Export Quantity,2002,Head,2843795
Netherlands,Pigs,Export Quantity,2003,Head,5077523
Netherlands,Pigs,Export Quantity,2004,Head,4821845
Netherlands,Pigs,Export Quantity,2005,Head,5354638
Netherlands,Pigs,Export Quantity,2006,Head,6602923
Netherlands,Pigs,Export Quantity,2007,Head,7766913
Netherlands,Pigs,Export Quantity,2008,Head,8874301
Netherlands,Pigs,Export Quantity,2009,Head,10424570
Netherlands,Pigs,Export Quantity,2010,Head,11371905
Netherlands,Pigs,Export Quantity,2011,Head,9832095
Netherlands,Pigs,Export Quantity,2012,Head,9612356
Netherlands,Pigs,Export Quantity,2013,Head,10935783
Netherlands,Pigs,Export Value,1973,1000 US$,106221
Netherlands,Pigs,Export Value,1974,1000 US$,111970
Netherlands,Pigs,Export Value,1975,1000 US$,143382
Netherlands,Pigs,Export Value,1976,1000 US$,136300
Netherlands,Pigs,Export Value,1977,1000 US$,183158
Netherlands,Pigs,Export Value,1978,1000 US$,244255
Netherlands,Pigs,Export Value,1979,1000 US$,341167
Netherlands,Pigs,Export Value,1980,1000 US$,434210
Netherlands,Pigs,Export Value,1981,1000 US$,368203
Netherlands,Pigs,Export Value,1982,1000 US$,365109
Netherlands,Pigs,Export Value,1983,1000 US$,316771
Netherlands,Pigs,Export Value,1984,1000 US$,303915
Netherlands,Pigs,Export Value,1985,1000 US$,347517
Netherlands,Pigs,Export Value,1986,1000 US$,471014
Netherlands,Pigs,Export Value,1987,1000 US$,516059
Netherlands,Pigs,Export Value,1988,1000 US$,467777
Netherlands,Pigs,Export Value,1989,1000 US$,509938
Netherlands,Pigs,Export Value,1990,1000 US$,571572
Netherlands,Pigs,Export Value,1991,1000 US$,517726
Netherlands,Pigs,Export Value,1992,1000 US$,747665
Netherlands,Pigs,Export Value,1993,1000 US$,404406
Netherlands,Pigs,Export Value,1994,1000 US$,529190
Netherlands,Pigs,Export Value,1995,1000 US$,573771
Netherlands,Pigs,Export Value,1996,1000 US$,729338
Netherlands,Pigs,Export Value,1997,1000 US$,104702
Netherlands,Pigs,Export Value,1999,1000 US$,232682
Netherlands,Pigs,Export Value,2000,1000 US$,214202
Netherlands,Pigs,Export Value,2001,1000 US$,287315
Netherlands,Pigs,Export Value,2002,1000 US$,221245
Netherlands,Pigs,Export Value,2003,1000 US$,404017
Netherlands,Pigs,Export Value,2004,1000 US$,496946
Netherlands,Pigs,Export Value,2005,1000 US$,590405
Netherlands,Pigs,Export Value,2006,1000 US$,710264
Netherlands,Pigs,Export Value,2007,1000 US$,773800
Netherlands,Pigs,Export Value,2008,1000 US$,1206184
Netherlands,Pigs,Export Value,2009,1000 US$,1255718
Netherlands,Pigs,Export Value,2010,1000 US$,1157991
Netherlands,Pigs,Export Value,2011,1000 US$,1127764
Netherlands,Pigs,Export Value,2012,1000 US$,1221290
Netherlands,Pigs,Export Value,2013,1000 US$,1343660
Netherlands,Sheep,Export Quantity,1979,Head,108228
Netherlands,Sheep,Export Quantity,1980,Head,175828
Netherlands,Sheep,Export Quantity,1981,Head,179125
Netherlands,Sheep,Export Quantity,1982,Head,161233
Netherlands,Sheep,Export Quantity,1983,Head,405464
Netherlands,Sheep,Export Quantity,1984,Head,309367
Netherlands,Sheep,Export Quantity,1985,Head,317329
Netherlands,Sheep,Export Quantity,1986,Head,270244
Netherlands,Sheep,Export Quantity,1987,Head,336144
Netherlands,Sheep,Export Quantity,1988,Head,324694
Netherlands,Sheep,Export Quantity,1989,Head,366815
Netherlands,Sheep,Export Quantity,1990,Head,639566
Netherlands,Sheep,Export Quantity,1991,Head,709355
Netherlands,Sheep,Export Quantity,1992,Head,568743
Netherlands,Sheep,Export Quantity,1993,Head,486045
Netherlands,Sheep,Export Quantity,1994,Head,539337
Netherlands,Sheep,Export Quantity,1995,Head,493634
Netherlands,Sheep,Export Quantity,1996,Head,645957
Netherlands,Sheep,Export Quantity,1997,Head,424096
Netherlands,Sheep,Export Quantity,1998,Head,445905
Netherlands,Sheep,Export Quantity,1999,Head,645289
Netherlands,Sheep,Export Quantity,2000,Head,311717
Netherlands,Sheep,Export Quantity,2001,Head,222597
Netherlands,Sheep,Export Quantity,2002,Head,292581
Netherlands,Sheep,Export Quantity,2003,Head,144510
Netherlands,Sheep,Export Quantity,2004,Head,149310
Netherlands,Sheep,Export Quantity,2005,Head,266459
Netherlands,Sheep,Export Quantity,2006,Head,211176
Netherlands,Sheep,Export Quantity,2007,Head,249128
Netherlands,Sheep,Export Quantity,2008,Head,259901
Netherlands,Sheep,Export Quantity,2009,Head,235614
Netherlands,Sheep,Export Quantity,2010,Head,253450
Netherlands,Sheep,Export Quantity,2011,Head,237450
Netherlands,Sheep,Export Quantity,2012,Head,296299
Netherlands,Sheep,Export Quantity,2013,Head,213501
New Zealand,Sheep,Export Quantity,1986,Head,149347
New Zealand,Sheep,Export Quantity,1987,Head,713513
New Zealand,Sheep,Export Quantity,1988,Head,784403
New Zealand,Sheep,Export Quantity,1989,Head,1008805
New Zealand,Sheep,Export Quantity,1990,Head,679419
New Zealand,Sheep,Export Quantity,1991,Head,1698037
New Zealand,Sheep,Export Quantity,1992,Head,1509401
New Zealand,Sheep,Export Quantity,1993,Head,1253103
New Zealand,Sheep,Export Quantity,1994,Head,919315
New Zealand,Sheep,Export Quantity,1995,Head,671097
New Zealand,Sheep,Export Quantity,1996,Head,773299
New Zealand,Sheep,Export Quantity,1997,Head,246640
New Zealand,Sheep,Export Quantity,1998,Head,205000
New Zealand,Sheep,Export Quantity,1999,Head,200000
Nicaragua,Cattle,Export Quantity,1979,Head,300000
Nicaragua,Cattle,Export Quantity,2000,Head,101125
Nicaragua,Cattle,Export Quantity,2001,Head,112454
Nicaragua,Cattle,Export Quantity,2005,Head,102510
Niger,Cattle,Export Quantity,1961,Head,170000
Niger,Cattle,Export Quantity,1962,Head,196000
Niger,Cattle,Export Quantity,1963,Head,175000
Niger,Cattle,Export Quantity,1964,Head,170000
Niger,Cattle,Export Quantity,1965,Head,180000
Niger,Cattle,Export Quantity,1966,Head,174000
Niger,Cattle,Export Quantity,1967,Head,150000
Niger,Cattle,Export Quantity,1968,Head,165000
Niger,Cattle,Export Quantity,1969,Head,160000
Niger,Cattle,Export Quantity,1970,Head,202000
Niger,Cattle,Export Quantity,1971,Head,141930
Niger,Cattle,Export Quantity,1972,Head,184095
Niger,Cattle,Export Quantity,1973,Head,178900
Niger,Cattle,Export Quantity,1974,Head,130370
Niger,Cattle,Export Quantity,1975,Head,105000
Niger,Cattle,Export Quantity,1976,Head,150000
Niger,Cattle,Export Quantity,1977,Head,240000
Niger,Cattle,Export Quantity,1978,Head,215000
Niger,Cattle,Export Quantity,1979,Head,195000
Niger,Cattle,Export Quantity,1980,Head,175000
Niger,Cattle,Export Quantity,1981,Head,138560
Niger,Cattle,Export Quantity,1982,Head,160000
Niger,Cattle,Export Quantity,1984,Head,157889
Niger,Cattle,Export Quantity,1985,Head,105987
Niger,Cattle,Export Quantity,1989,Head,100000
Niger,Cattle,Export Quantity,1991,Head,110000
Niger,Cattle,Export Quantity,1996,Head,138411
Niger,Cattle,Export Quantity,2000,Head,136439
Niger,Cattle,Export Quantity,2001,Head,180016
Niger,Cattle,Export Quantity,2005,Head,101461
Niger,Cattle,Export Quantity,2006,Head,119792
Niger,Cattle,Export Quantity,2008,Head,147992
Niger,Cattle,Export Quantity,2009,Head,181504
Niger,Cattle,Export Quantity,2010,Head,405745
Niger,Cattle,Export Quantity,2011,Head,125457
Niger,Cattle,Export Quantity,2012,Head,103840
Niger,Sheep,Export Quantity,1961,Head,250000
Niger,Sheep,Export Quantity,1962,Head,255000
Niger,Sheep,Export Quantity,1963,Head,235000
Niger,Sheep,Export Quantity,1964,Head,250000
Niger,Sheep,Export Quantity,1965,Head,240000
Niger,Sheep,Export Quantity,1968,Head,115000
Niger,Sheep,Export Quantity,1969,Head,120000
Niger,Sheep,Export Quantity,1970,Head,110000
Niger,Sheep,Export Quantity,1971,Head,110000
Niger,Sheep,Export Quantity,1972,Head,120000
Niger,Sheep,Export Quantity,1974,Head,100000
Niger,Sheep,Export Quantity,1975,Head,110000
Niger,Sheep,Export Quantity,1976,Head,105000
Niger,Sheep,Export Quantity,1977,Head,100000
Niger,Sheep,Export Quantity,1978,Head,100000
Niger,Sheep,Export Quantity,1979,Head,100000
Niger,Sheep,Export Quantity,1980,Head,130000
Niger,Sheep,Export Quantity,1981,Head,208300
Niger,Sheep,Export Quantity,1982,Head,109000
Niger,Sheep,Export Quantity,1983,Head,119166
Niger,Sheep,Export Quantity,1984,Head,150500
Niger,Sheep,Export Quantity,1985,Head,140000
Niger,Sheep,Export Quantity,1986,Head,130000
Niger,Sheep,Export Quantity,1987,Head,117000
Niger,Sheep,Export Quantity,1988,Head,100000
Niger,Sheep,Export Quantity,1991,Head,165857
Niger,Sheep,Export Quantity,1992,Head,120000
Niger,Sheep,Export Quantity,1993,Head,120000
Niger,Sheep,Export Quantity,1995,Head,113940
Niger,Sheep,Export Quantity,1996,Head,298519
Niger,Sheep,Export Quantity,1997,Head,280779
Niger,Sheep,Export Quantity,1998,Head,267911
Niger,Sheep,Export Quantity,1999,Head,229269
Niger,Sheep,Export Quantity,2000,Head,371776
Niger,Sheep,Export Quantity,2001,Head,466294
Niger,Sheep,Export Quantity,2002,Head,388599
Niger,Sheep,Export Quantity,2003,Head,317963
Niger,Sheep,Export Quantity,2004,Head,195540
Niger,Sheep,Export Quantity,2005,Head,199360
Niger,Sheep,Export Quantity,2006,Head,272643
Niger,Sheep,Export Quantity,2007,Head,199960
Niger,Sheep,Export Quantity,2008,Head,527581
Niger,Sheep,Export Quantity,2009,Head,246945
Niger,Sheep,Export Quantity,2010,Head,715681
Niger,Sheep,Export Quantity,2011,Head,321959
Niger,Sheep,Export Quantity,2012,Head,198585
Niger,Sheep,Export Quantity,2013,Head,138328
Pakistan,Sheep,Export Quantity,2010,Head,123425
Poland,Cattle,Export Quantity,1965,Head,103774
Poland,Cattle,Export Quantity,1966,Head,108239
Poland,Cattle,Export Quantity,1967,Head,104856
Poland,Cattle,Export Quantity,1968,Head,137654
Poland,Cattle,Export Quantity,1969,Head,197900
Poland,Cattle,Export Quantity,1970,Head,253200
Poland,Cattle,Export Quantity,1971,Head,338100
Poland,Cattle,Export Quantity,1972,Head,309700
Poland,Cattle,Export Quantity,1973,Head,326576
Poland,Cattle,Export Quantity,1974,Head,321559
Poland,Cattle,Export Quantity,1975,Head,290426
Poland,Cattle,Export Quantity,1976,Head,124531
Poland,Cattle,Export Quantity,1977,Head,152906
Poland,Cattle,Export Quantity,1978,Head,208652
Poland,Cattle,Export Quantity,1979,Head,252882
Poland,Cattle,Export Quantity,1980,Head,261357
Poland,Cattle,Export Quantity,1981,Head,143538
Poland,Cattle,Export Quantity,1982,Head,230722
Poland,Cattle,Export Quantity,1983,Head,306727
Poland,Cattle,Export Quantity,1984,Head,292426
Poland,Cattle,Export Quantity,1985,Head,231465
Poland,Cattle,Export Quantity,1986,Head,303137
Poland,Cattle,Export Quantity,1987,Head,417811
Poland,Cattle,Export Quantity,1988,Head,563244
Poland,Cattle,Export Quantity,1989,Head,660493
Poland,Cattle,Export Quantity,1990,Head,722775
Poland,Cattle,Export Quantity,1991,Head,509922
Poland,Cattle,Export Quantity,1992,Head,350000
Poland,Cattle,Export Quantity,1993,Head,240542
Poland,Cattle,Export Quantity,1994,Head,353582
Poland,Cattle,Export Quantity,1995,Head,432219
Poland,Cattle,Export Quantity,1996,Head,347885
Poland,Cattle,Export Quantity,1997,Head,405634
Poland,Cattle,Export Quantity,1998,Head,519242
Poland,Cattle,Export Quantity,1999,Head,498688
Poland,Cattle,Export Quantity,2000,Head,593046
Poland,Cattle,Export Quantity,2001,Head,455548
Poland,Cattle,Export Quantity,2002,Head,659477
Poland,Cattle,Export Quantity,2003,Head,653022
Poland,Cattle,Export Quantity,2004,Head,639587
Poland,Cattle,Export Quantity,2005,Head,727855
Poland,Cattle,Export Quantity,2006,Head,894977
Poland,Cattle,Export Quantity,2007,Head,563367
